0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
receiv 0.0001930478638047321 0.0006857637844536147 0.00013260966345561838 0.0010792529778927212 0.00032713443862367273
fund 0.00012065491487795756 0.00010827849228214969 0.001430289941557027 0.0005570337950414045 0.00042709218375868384
fall 0.0006756675233165623 0.0008060732203226699 0.00141134570392051 4.476164424439858e-05 0.00042709218375868384
payment 0.0003016372871948939 0.001359496625320324 0.0004262453468216305 0.00038793425011812103 0.0005134193272843753
growth 0.0002895717957070981 0.00020452604097739385 0.0012503196840101163 0.00014423196478750654 0.0007769442917312227
sinc 0.0006274055573653793 0.0007699803895619533 0.0010040445947353963 0.00043269589436251957 0.00029078616766548687
down 0.000989370301999252 0.0008181041639095754 0.0009851003570988794 0.00015417899684181733 0.00039983098054004445
recent 0.0006032745743897878 0.0007218566152143313 0.0009282676441893287 0.00048243105463407354 0.00029078616766548687
through 0.0006153400658775835 0.000830135107496481 0.0004830780597311813 0.0006316365354487355 0.0003225909047538995
should 0.0007118639977799496 0.0007338875588012367 0.0007388252678241596 0.00033819908984656705 0.00045889692084709647
debt 0.00039816121909725993 3.6092830760716566e-05 0.000767241624278935 0.0004923780866883844 0.0006633559449868919
reduc 0.0004584886765362387 0.0008902898254310085 0.0006062156043685412 0.00030835799368363466 0.0005543111321123343
opec 0.004283249478167493 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 4.543533869773232e-06
canada 0.0007118639977799496 0.0006376400101059926 0.0005967434855502828 0.0004973516027155397 0.0003771133111911783
japanes 0.00031370277868268963 0.00024061887173811041 0.0016576207931952298 0.0005769278591500262 9.541421126523788e-05
polici 0.0005188161339752175 0.0006496709536928982 0.0019796728330160173 0.00015417899684181733 9.087067739546465e-05
higher 0.0007601259637311326 0.0005895162357583705 0.00035046839627556287 0.00019396712505906051 0.0007678572239916763
use 0.0006756675233165623 0.0009384135997786307 0.0005209665350042151 0.0005520602790142491 0.000254437896707301
accord 0.0007601259637311326 0.0007098256716274257 0.0014208178227387684 0.00030835799368363466 9.995774513501111e-05
agricultur 9.652393190236605e-05 0.003982242327265727 1.8944237636516913e-05 3.481461219008778e-05 3.180473708841263e-05
annual 0.00048261965951183023 0.0004210830255416932 0.00018944237636516913 0.0004525899584711412 0.0007451395546428101
bill 0.00012065491487795756 0.0012512181330381741 0.0020080891894707926 9.449680451595255e-05 2.2717669348866162e-05
remain 0.0005670780999264005 0.00043311396912859877 0.000767241624278935 0.0005271926988784721 0.0003634827095818586
both 0.0005308816254630133 0.00030077358967263803 0.00035994051509382133 0.0005520602790142491 0.0005997464708100667
did 0.0007963224381945199 0.00043311396912859877 0.0007767137430971934 0.0005321662149056275 0.00025898143057707425
addit 0.0003740302361216684 0.0005895162357583705 0.00024627508927471984 0.0006465570835302017 0.0004952451918052823
bpd 0.004090201614362761 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 9.087067739546465e-06
investor 0.00016891688082914058 3.6092830760716566e-05 0.00044518958445814743 0.0012334319747345386 0.00014539308383274344
program 0.00033783376165828115 0.0026829004198799314 0.00011366542581910147 0.00020888767314052668 0.00017719782092115606
econom 0.0006153400658775835 0.0004571758563024098 0.0018944237636516913 0.00016412602889612812 9.541421126523788e-05
jan 4.8261965951183025e-05 2.406188717381104e-05 1.8944237636516913e-05 0.00010444383657026334 0.0014221261012390216
onli 0.0007239294892677454 0.000878258881844103 0.0007388252678241596 0.0004078283142267426 0.00021808962574911515
energi 0.0025458187039249045 3.6092830760716566e-05 1.8944237636516913e-05 0.00029343744560216846 0.00029987323540503334
well 0.0014237279955598991 0.00030077358967263803 0.0003978289903668552 0.00034317260587372244 0.00038620037893072475
fiscal 0.0002171788467803236 0.0002526498153250159 0.00035994051509382133 0.00011936438465172954 0.001076817527136256
associ 0.00033783376165828115 0.0007820113331488589 0.00021785873281994448 0.0006813716957202895 0.0003771133111911783
eight 0.00025337532124371085 0.00024061887173811041 0.00032205203982078754 0.00026359634943923607 0.0009405115110430591
west 0.0006032745743897878 0.00030077358967263803 0.0013829293474657345 0.00034317260587372244 0.00019082842253047576
part 0.00039816121909725993 0.0005413924614107484 0.00029363568336601215 0.0008355506925621067 0.00024535082896775455
talk 0.00031370277868268963 0.0005413924614107484 0.0005777992479137658 0.0008902593688608161 9.087067739546465e-05
sold 0.00016891688082914058 0.0005654543485845595 0.0002841635645477537 0.0009350210131052147 0.00023626376122820808
transact 0.0001085894233901618 9.624754869524416e-05 0.00046413382209466435 0.0012234849426802279 8.178360965591818e-05
provid 0.0002895717957070981 0.00048123774347622083 0.0006914646737328673 0.0007410538880461543 0.00019082842253047576
13 0.00031370277868268963 0.00031280453325954353 0.00011366542581910147 0.0003033844776564792 0.0009177938416941929
minist 0.0017012342997792015 0.0004090520819547877 0.00116507061464579 0.00013428493273319572 9.087067739546465e-06
account 0.00022924433826811936 0.00020452604097739385 0.0007293531490059011 0.00017904657697759432 0.0007905748933405424
base 0.0004464231850484429 0.0003970211383678822 0.0005872713667320243 0.0006167159873672693 0.00030441676927480657
uk 0.0002171788467803236 0.0004692067998893153 0.0016860371496500053 0.00026856986546639145 0.0001544801515722899
charg 0.00014478589785354905 4.812377434762208e-05 2.8416356454775368e-05 0.0001889936090319051 0.0012085800093596798
figur 0.0005067506424874217 0.0009865373741262528 0.0004167732280033721 4.9735160271553974e-05 0.000645181809507799
effect 0.0007480604722433368 0.00037295925119407115 0.0005967434855502828 0.00023872876930345908 0.000527049928893695
yesterday 0.0006032745743897878 0.0004210830255416932 0.0009282676441893287 0.0005222191828513168 0.0001408495499629702
each 0.0002171788467803236 0.00024061887173811041 0.00017997025754691066 0.0010046502374853902 0.0002680684983166207
18 0.001085894233901618 0.00020452604097739385 0.0001704981387286522 0.0002188347051948375 0.0006678994788566652
11 0.0001930478638047321 0.00021655698456429938 0.00018944237636516913 0.00023375525327630367 0.0009768597820012449
hi 0.0005308816254630133 0.00037295925119407115 0.0005683271290955074 0.0007410538880461543 0.00013630601609319697
out 0.0007480604722433368 0.0006256090665190871 0.0008430185748250027 0.0003829607340909656 0.0001544801515722899
comment 0.00015685138934134482 0.0004210830255416932 0.0008714349312797779 0.0007161863079103773 0.00013176248222342374
help 0.0008928463700968858 0.0004210830255416932 0.0012692639216466332 0.00014423196478750654 0.00018628488866070253
canadian 0.0006032745743897878 0.0007459185023881423 0.00026521932691123677 0.0005371397309327829 0.00029078616766548687
14 0.0001930478638047321 0.00028874264608573253 0.00018944237636516913 0.00026856986546639145 0.0008996197062151
plc 0.00013272040636575332 1.203094358690552e-05 9.472118818258457e-06 0.0009151269489965932 0.0005179628611541485
can 0.0005791435914141962 0.000553423404997654 0.0008335464560067442 0.0004227488623082088 0.00019991549027002222
amount 0.0002895717957070981 0.0005052996306500318 0.0006156877231867997 0.0004724840225797628 0.00038620037893072475
such 0.0006515365403409708 0.0004571758563024098 0.0009377397630075872 0.0003829607340909656 0.00018628488866070253
pretax 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 0.0001989406410862159 0.0011858623400108135
right 0.0003257682701704854 8.421660510833865e-05 0.00013260966345561838 0.0009648621092681471 0.0002816990999259404
takeov 6.032745743897878e-05 1.203094358690552e-05 9.472118818258457e-06 0.0013378758113048019 0.00012267541448387727
need 0.0007963224381945199 0.0007218566152143313 0.0009093234065528118 0.00026359634943923607 0.00011813188061410404
improv 0.0003498992531460769 0.0003970211383678822 0.00033152415863904594 0.00016909954492328353 0.0007724007578614495
seven 0.00015685138934134482 0.00043311396912859877 0.00017997025754691066 0.0002039141571133713 0.0008723585029964606
17 0.0002775063042193024 0.00018046415380358282 0.00013260966345561838 0.0002884639295750131 0.0008632714352569142
seek 0.00015685138934134482 0.00020452604097739385 0.0001704981387286522 0.0010941735259741875 0.00013630601609319697
union 0.0003740302361216684 0.0015038679483631902 0.00024627508927471984 0.000437669410389675 0.0001272189483536505
decemb 0.0007842569467067241 0.00031280453325954353 0.00024627508927471984 0.00028349041354785765 0.0005588546659821076
possibl 0.00039816121909725993 0.0004932686870631264 0.00037888475273033825 0.0006714246636659786 0.00021354609187934192
like 0.0005308816254630133 0.0006737328408667092 0.0008335464560067442 0.00029343744560216846 0.0002226331596188884
forecast 0.0003619647446338727 0.0006737328408667092 0.0010419330700084301 4.476164424439858e-05 0.00041346158214936415
bought 9.652393190236605e-05 0.0004090520819547877 0.000748297386642418 0.0007808420162633974 8.178360965591818e-05
petroleum 0.0021476574848276445 1.203094358690552e-05 1.8944237636516913e-05 0.00027851689752070226 0.00025898143057707425
next 0.0005670780999264005 0.0007579494459750479 0.0006725204360963503 0.00026359634943923607 0.00027261203218639394
16 0.00026544081273150664 0.00024061887173811041 0.00018944237636516913 0.0002735433814935469 0.0007996619610800889
plant 0.0003016372871948939 0.001708393989340584 9.472118818258457e-06 0.0003332255738194116 0.00025898143057707425
area 0.0006756675233165623 0.0017204249329274895 4.736059409129228e-05 0.00020888767314052668 0.0002090025580095687
deal 0.00026544081273150664 0.00019249509739048833 0.00021785873281994448 0.0010394648496754781 9.087067739546465e-05
ask 0.000591209082901992 0.0006015471793452761 0.000748297386642418 0.0003929077661452764 0.00014993661770251667
dure 0.0005791435914141962 0.0008060732203226699 0.0004546617032764059 0.0001989406410862159 0.00038620037893072475
22 0.0003498992531460769 0.00020452604097739385 0.0003978289903668552 0.00014423196478750654 0.0007724007578614495
quarterli 1.2065491487795756e-05 2.406188717381104e-05 3.7888475273033827e-05 1.989406410862159e-05 0.0012540153480574121
soviet 0.00022924433826811936 0.0031039834454216243 2.8416356454775368e-05 2.9841096162932385e-05 4.543533869773232e-06
1st 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 0.0012403847464480923
previous 0.00016891688082914058 0.0001684332102166773 7.577695054606765e-05 0.000726133339964688 0.00045889692084709647
director 0.00015685138934134482 0.00024061887173811041 0.00017997025754691066 0.00087533882077935 0.00024535082896775455
crop 1.2065491487795756e-05 0.003344602317159735 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
howev 0.0003740302361216684 0.0007459185023881423 0.0004546617032764059 0.0003481461219008778 0.0003225909047538995
earli 0.0005308816254630133 0.0004571758563024098 0.0009187955253710702 0.0001889936090319051 0.00028624263379571364
fell 0.0008807808786090902 0.0003248354768464491 0.0005967434855502828 7.460274040733096e-05 0.0004452663192377768
payabl 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 8.952328848879716e-05 0.0011495140690526277
domest 0.0009652393190236605 0.0003970211383678822 0.0008240743371884857 7.957625643448636e-05 0.0002680684983166207
usair 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.0013428493273319572 9.087067739546465e-06
file 2.4130982975591512e-05 9.624754869524416e-05 9.472118818258457e-06 0.0010941735259741875 0.000195371956400249
suppli 0.001134156199852801 0.0007579494459750479 0.0006251598420050581 0.00017904657697759432 6.815300804659849e-05
hous 0.0005670780999264005 0.0007579494459750479 0.0008998512877345533 0.0002138611891676821 0.00011358834674433081
move 0.0005188161339752175 0.00036092830760716565 0.0008051300995519688 0.0004078283142267426 0.00014993661770251667
who 0.0003619647446338727 0.0006376400101059926 0.0004262453468216305 0.0005868748912043369 0.00011813188061410404
call 0.0006032745743897878 0.00037295925119407115 0.0007956579807337104 0.0004277223783353642 9.541421126523788e-05
requir 0.00020511335529252783 0.0004692067998893153 0.0005304386538224735 0.0004923780866883844 0.0002771555660561672
extraordinari 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 0.0011495140690526277
still 0.0004343576935606472 0.0006135781229321816 0.0006914646737328673 0.00034317260587372244 0.0001817413547909293
condit 0.0002895717957070981 0.00031280453325954353 0.00033152415863904594 0.0007708949842090866 0.0001272189483536505
half 0.0003860957276094642 0.0002285879281512049 0.0003031078021842706 0.00014423196478750654 0.0007087912836846243
usda 2.4130982975591512e-05 0.0031521072197692466 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
off 0.0010979597253894138 0.00024061887173811041 0.0002746914457294952 0.00037301370203665483 0.00023172022735843485
pari 3.6196474463387263e-05 0.00013234037945596074 0.0022543642787455124 5.4708676298709375e-05 1.3630601609319697e-05
i 0.00048261965951183023 0.00043311396912859877 0.0007104089113693842 0.00043269589436251957 0.00012267541448387727
prefer 6.032745743897878e-05 8.421660510833865e-05 8.52490693643261e-05 0.0006465570835302017 0.0005134193272843753
show 0.00047055416802403445 0.0005895162357583705 0.0006725204360963503 9.449680451595255e-05 0.00038620037893072475
full 7.239294892677453e-05 0.00014437132304286626 0.00021785873281994448 0.00016909954492328353 0.0008496408336475945
